ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
300388.SZ,20251231,8.1,8.11,7.99,8.04,8.06,-0.02,-0.2481,72566.4,58451.013
300388.SZ,20251230,8.06,8.14,7.98,8.06,8.06,0.0,0.0,42438.77,34225.027
300388.SZ,20251229,8.08,8.14,8.02,8.06,8.09,-0.03,-0.3708,55444.56,44693.037
300388.SZ,20251226,8.19,8.23,8.06,8.09,8.19,-0.1,-1.221,65666.2,53501.519
300388.SZ,20251225,8.26,8.37,8.17,8.19,8.28,-0.09,-1.087,68566.2,56320.579
300388.SZ,20251224,8.24,8.29,8.17,8.28,8.19,0.09,1.0989,53089.6,43795.89
300388.SZ,20251223,8.3,8.32,8.15,8.19,8.33,-0.14,-1.6807,46797.0,38509.038
300388.SZ,20251222,8.25,8.43,8.21,8.33,8.25,0.08,0.9697,49715.8,41537.463
300388.SZ,20251219,8.13,8.27,8.13,8.25,8.15,0.1,1.227,42966.45,35305.463
300388.SZ,20251218,8.09,8.21,8.07,8.15,8.17,-0.02,-0.2448,52179.05,42574.559
300388.SZ,20251217,8.23,8.24,7.96,8.17,8.23,-0.06,-0.729,85663.92,69024.339
300388.SZ,20251216,8.31,8.36,8.16,8.23,8.29,-0.06,-0.7238,54193.0,44510.27
300388.SZ,20251215,8.31,8.41,8.22,8.29,8.35,-0.06,-0.7186,54787.6,45413.139
300388.SZ,20251212,8.37,8.43,8.32,8.35,8.36,-0.01,-0.1196,45881.6,38443.724
300388.SZ,20251211,8.5,8.51,8.33,8.36,8.5,-0.14,-1.6471,72121.27,60569.493
300388.SZ,20251210,8.85,8.88,8.4,8.5,8.88,-0.38,-4.2793,178185.79,152349.11
300388.SZ,20251209,8.95,9.2,8.85,8.88,8.92,-0.04,-0.4484,96007.79,86404.957
300388.SZ,20251208,9.05,9.14,8.9,8.92,9.02,-0.1,-1.1086,114951.0,103208.182
300388.SZ,20251205,8.98,9.08,8.85,9.02,8.96,0.06,0.6696,102592.0,92243.876
300388.SZ,20251204,9.02,9.08,8.86,8.96,9.08,-0.12,-1.3216,77429.0,69563.32
300388.SZ,20251203,9.28,9.33,9.0,9.08,9.28,-0.2,-2.1552,94502.4,85957.329
300388.SZ,20251202,9.46,9.78,9.23,9.28,9.5,-0.22,-2.3158,101239.4,94404.529
300388.SZ,20251201,9.28,9.5,9.22,9.5,9.28,0.22,2.3707,102789.22,96518.916
300388.SZ,20251128,9.16,9.34,9.04,9.28,9.24,0.04,0.4329,110975.2,102047.393
300388.SZ,20251127,9.18,9.38,8.89,9.24,9.08,0.16,1.7621,175787.6,160735.937
300388.SZ,20251126,8.97,9.26,8.93,9.08,8.96,0.12,1.3393,106750.8,97362.246
300388.SZ,20251125,8.95,9.08,8.85,8.96,8.97,-0.01,-0.1115,79025.0,71072.305
300388.SZ,20251124,9.3,9.33,8.7,8.97,9.21,-0.24,-2.6059,162356.53,144924.4
300388.SZ,20251121,9.52,9.83,9.21,9.21,9.61,-0.4,-4.1623,208332.73,198227.55
300388.SZ,20251120,9.42,9.79,9.42,9.61,9.42,0.19,2.017,159628.53,152946.03
300388.SZ,20251119,9.37,9.68,9.35,9.42,9.42,0.0,0.0,168627.68,159817.637
300388.SZ,20251118,9.35,9.47,9.24,9.42,9.44,-0.02,-0.2119,120694.2,112781.888
300388.SZ,20251117,9.45,9.47,9.18,9.44,9.47,-0.03,-0.3168,169448.0,157487.46
300388.SZ,20251114,9.14,9.68,9.13,9.47,9.22,0.25,2.7115,237046.65,224665.383
300388.SZ,20251113,9.1,9.41,9.01,9.22,9.3,-0.08,-0.8602,228954.6,211487.155
300388.SZ,20251112,9.64,9.99,9.2,9.3,8.93,0.37,4.1433,479525.53,460202.11
300388.SZ,20251111,9.07,9.08,8.91,8.93,9.07,-0.14,-1.5436,98310.2,88316.038
300388.SZ,20251110,9.13,9.21,8.97,9.07,9.1,-0.03,-0.3297,90529.8,81649.708
300388.SZ,20251107,9.28,9.3,9.07,9.1,9.3,-0.2,-2.1505,90041.05,82415.276
300388.SZ,20251106,9.22,9.59,9.22,9.3,9.29,0.01,0.1076,138715.23,130296.434
300388.SZ,20251105,8.87,9.5,8.85,9.29,8.93,0.36,4.0314,207562.25,191046.436
300388.SZ,20251104,9.12,9.18,8.87,8.93,9.15,-0.22,-2.4044,109109.0,97867.157
300388.SZ,20251103,9.05,9.3,9.01,9.15,9.1,0.05,0.5495,115418.79,105650.213
300388.SZ,20251031,9.04,9.28,9.02,9.1,9.0,0.1,1.1111,104514.14,95557.724
300388.SZ,20251030,9.2,9.29,8.97,9.0,9.26,-0.26,-2.8078,135294.74,122615.191
300388.SZ,20251029,9.34,9.5,9.02,9.26,9.39,-0.13,-1.3845,200450.17,184283.665
300388.SZ,20251028,9.5,10.0,9.34,9.39,9.57,-0.18,-1.8809,223406.8,214328.602
300388.SZ,20251027,9.67,10.12,9.5,9.57,9.67,-0.1,-1.0341,165194.57,160649.917
300388.SZ,20251024,9.36,9.74,9.31,9.67,9.36,0.31,3.312,163586.75,155964.316
300388.SZ,20251023,9.58,9.65,9.19,9.36,9.67,-0.31,-3.2058,211504.0,197467.176
300388.SZ,20251022,8.99,10.24,8.98,9.67,8.83,0.84,9.513,380625.34,368804.236
300388.SZ,20251021,9.0,9.15,8.83,8.83,8.96,-0.13,-1.4509,176602.8,158225.839
300388.SZ,20251020,9.79,9.85,8.89,8.96,9.77,-0.81,-8.2907,267110.77,245471.947
300388.SZ,20251017,9.73,9.97,9.55,9.77,9.68,0.09,0.9298,170946.2,167809.4
300388.SZ,20251016,10.33,10.33,9.5,9.68,10.35,-0.67,-6.4734,208714.91,204703.108
300388.SZ,20251015,10.5,10.68,9.94,10.35,10.35,0.0,0.0,186723.23,191526.56
300388.SZ,20251014,10.42,10.51,10.15,10.35,10.44,-0.09,-0.8621,153501.13,158575.353
